Id	FunctionName	Annotation
hsa05017	Spinocerebellar_ataxia	ADRM1
hsa05017	Spinocerebellar_ataxia	AFG3L2
hsa05017	Spinocerebellar_ataxia	AKT1
hsa05017	Spinocerebellar_ataxia	AKT2
hsa05017	Spinocerebellar_ataxia	AKT3
hsa05017	Spinocerebellar_ataxia	AMBRA1
hsa05017	Spinocerebellar_ataxia	ATG13
hsa05017	Spinocerebellar_ataxia	ATG14
hsa05017	Spinocerebellar_ataxia	ATG2A
hsa05017	Spinocerebellar_ataxia	ATG2B
hsa05017	Spinocerebellar_ataxia	ATP2A1
hsa05017	Spinocerebellar_ataxia	ATP2A2
hsa05017	Spinocerebellar_ataxia	ATP2A3
hsa05017	Spinocerebellar_ataxia	ATXN1
hsa05017	Spinocerebellar_ataxia	ATXN10
hsa05017	Spinocerebellar_ataxia	ATXN1L
hsa05017	Spinocerebellar_ataxia	ATXN2
hsa05017	Spinocerebellar_ataxia	ATXN2L
hsa05017	Spinocerebellar_ataxia	ATXN3
hsa05017	Spinocerebellar_ataxia	BEAN1
hsa05017	Spinocerebellar_ataxia	BECN1
hsa05017	Spinocerebellar_ataxia	C10orf2
hsa05017	Spinocerebellar_ataxia	C12orf44
hsa05017	Spinocerebellar_ataxia	CACNA1A
hsa05017	Spinocerebellar_ataxia	CIC
hsa05017	Spinocerebellar_ataxia	DAB1
hsa05017	Spinocerebellar_ataxia	ERN1
hsa05017	Spinocerebellar_ataxia	FGF14
hsa05017	Spinocerebellar_ataxia	GNAQ
hsa05017	Spinocerebellar_ataxia	GRIA1
hsa05017	Spinocerebellar_ataxia	GRIA2
hsa05017	Spinocerebellar_ataxia	GRIN1
hsa05017	Spinocerebellar_ataxia	GRIN2A
hsa05017	Spinocerebellar_ataxia	GRIN2B
hsa05017	Spinocerebellar_ataxia	GRIN2C
hsa05017	Spinocerebellar_ataxia	GRIN2D
hsa05017	Spinocerebellar_ataxia	GRIN3A
hsa05017	Spinocerebellar_ataxia	GRIN3B
hsa05017	Spinocerebellar_ataxia	GRM1
hsa05017	Spinocerebellar_ataxia	GTF2B
hsa05017	Spinocerebellar_ataxia	ITPR1
hsa05017	Spinocerebellar_ataxia	ITPR2
hsa05017	Spinocerebellar_ataxia	ITPR3
hsa05017	Spinocerebellar_ataxia	KAT5
hsa05017	Spinocerebellar_ataxia	KCNC3
hsa05017	Spinocerebellar_ataxia	KCND3
hsa05017	Spinocerebellar_ataxia	MAP3K5
hsa05017	Spinocerebellar_ataxia	MAPK10
hsa05017	Spinocerebellar_ataxia	MAPK8
hsa05017	Spinocerebellar_ataxia	MAPK9
hsa05017	Spinocerebellar_ataxia	MTOR
hsa05017	Spinocerebellar_ataxia	MYOD1
hsa05017	Spinocerebellar_ataxia	NFYA
hsa05017	Spinocerebellar_ataxia	NOP56
hsa05017	Spinocerebellar_ataxia	NRBF2
hsa05017	Spinocerebellar_ataxia	OMA1
hsa05017	Spinocerebellar_ataxia	OPA1
hsa05017	Spinocerebellar_ataxia	PDYN
hsa05017	Spinocerebellar_ataxia	PIK3C3
hsa05017	Spinocerebellar_ataxia	PIK3CA
hsa05017	Spinocerebellar_ataxia	PIK3CB
hsa05017	Spinocerebellar_ataxia	PIK3CD
hsa05017	Spinocerebellar_ataxia	PIK3R1
hsa05017	Spinocerebellar_ataxia	PIK3R3
hsa05017	Spinocerebellar_ataxia	PIK3R4
hsa05017	Spinocerebellar_ataxia	PLCB1
hsa05017	Spinocerebellar_ataxia	PLCB2
hsa05017	Spinocerebellar_ataxia	PLCB3
hsa05017	Spinocerebellar_ataxia	PLCB4
hsa05017	Spinocerebellar_ataxia	PRKCA
hsa05017	Spinocerebellar_ataxia	PRKCB
hsa05017	Spinocerebellar_ataxia	PRKCG
hsa05017	Spinocerebellar_ataxia	PSMA1
hsa05017	Spinocerebellar_ataxia	PSMA2
hsa05017	Spinocerebellar_ataxia	PSMA3
hsa05017	Spinocerebellar_ataxia	PSMA4
hsa05017	Spinocerebellar_ataxia	PSMA5
hsa05017	Spinocerebellar_ataxia	PSMA6
hsa05017	Spinocerebellar_ataxia	PSMA7
hsa05017	Spinocerebellar_ataxia	PSMA8
hsa05017	Spinocerebellar_ataxia	PSMB1
hsa05017	Spinocerebellar_ataxia	PSMB2
hsa05017	Spinocerebellar_ataxia	PSMB4
hsa05017	Spinocerebellar_ataxia	PSMB5
hsa05017	Spinocerebellar_ataxia	PSMB6
hsa05017	Spinocerebellar_ataxia	PSMB7
hsa05017	Spinocerebellar_ataxia	PSMC1
hsa05017	Spinocerebellar_ataxia	PSMC2
hsa05017	Spinocerebellar_ataxia	PSMC3
hsa05017	Spinocerebellar_ataxia	PSMC4
hsa05017	Spinocerebellar_ataxia	PSMC5
hsa05017	Spinocerebellar_ataxia	PSMC6
hsa05017	Spinocerebellar_ataxia	PSMD1
hsa05017	Spinocerebellar_ataxia	PSMD11
hsa05017	Spinocerebellar_ataxia	PSMD12
hsa05017	Spinocerebellar_ataxia	PSMD13
hsa05017	Spinocerebellar_ataxia	PSMD14
hsa05017	Spinocerebellar_ataxia	PSMD2
hsa05017	Spinocerebellar_ataxia	PSMD3
hsa05017	Spinocerebellar_ataxia	PSMD4
hsa05017	Spinocerebellar_ataxia	PSMD6
hsa05017	Spinocerebellar_ataxia	PSMD7
hsa05017	Spinocerebellar_ataxia	PSMD8
hsa05017	Spinocerebellar_ataxia	PSMD9
hsa05017	Spinocerebellar_ataxia	PUM1
hsa05017	Spinocerebellar_ataxia	PUM2
hsa05017	Spinocerebellar_ataxia	RB1CC1
hsa05017	Spinocerebellar_ataxia	RBPJ
hsa05017	Spinocerebellar_ataxia	RBPJL
hsa05017	Spinocerebellar_ataxia	RELN
hsa05017	Spinocerebellar_ataxia	RORA
hsa05017	Spinocerebellar_ataxia	RYR1
hsa05017	Spinocerebellar_ataxia	SHFM1
hsa05017	Spinocerebellar_ataxia	SLC1A6
hsa05017	Spinocerebellar_ataxia	SP1
hsa05017	Spinocerebellar_ataxia	SPTBN2
hsa05017	Spinocerebellar_ataxia	TBP
hsa05017	Spinocerebellar_ataxia	TBPL1
hsa05017	Spinocerebellar_ataxia	TBPL2
hsa05017	Spinocerebellar_ataxia	TRAF2
hsa05017	Spinocerebellar_ataxia	TRPC3
hsa05017	Spinocerebellar_ataxia	ULK1
hsa05017	Spinocerebellar_ataxia	ULK2
hsa05017	Spinocerebellar_ataxia	VLDLR
hsa05017	Spinocerebellar_ataxia	WIPI1
hsa05017	Spinocerebellar_ataxia	WIPI2
hsa05017	Spinocerebellar_ataxia	XBP1
hsa05020	Prion_diseases	BAX
hsa05020	Prion_diseases	C1QA
hsa05020	Prion_diseases	C1QB
hsa05020	Prion_diseases	C1QC
hsa05020	Prion_diseases	C5
hsa05020	Prion_diseases	C6
hsa05020	Prion_diseases	C7
hsa05020	Prion_diseases	C8A
hsa05020	Prion_diseases	C8B
hsa05020	Prion_diseases	C8G
hsa05020	Prion_diseases	C9
hsa05020	Prion_diseases	CASP12
hsa05020	Prion_diseases	EGR1
hsa05020	Prion_diseases	FYN
hsa05020	Prion_diseases	HSPA1A
hsa05020	Prion_diseases	HSPA5
hsa05020	Prion_diseases	IL1A
hsa05020	Prion_diseases	IL1B
hsa05020	Prion_diseases	IL6
hsa05020	Prion_diseases	LAMC1
hsa05020	Prion_diseases	MAP2K1
hsa05020	Prion_diseases	MAP2K2
hsa05020	Prion_diseases	MAPK1
hsa05020	Prion_diseases	MAPK3
hsa05020	Prion_diseases	NCAM1
hsa05020	Prion_diseases	NCAM2
hsa05020	Prion_diseases	NOTCH1
hsa05020	Prion_diseases	PRKACA
hsa05020	Prion_diseases	PRKACB
hsa05020	Prion_diseases	PRKACG
hsa05020	Prion_diseases	PRNP
hsa05020	Prion_diseases	SOD1
hsa05020	Prion_diseases	STIP1
hsa05030	Cocaine_addiction	ADCY5
hsa05030	Cocaine_addiction	ATF2
hsa05030	Cocaine_addiction	ATF4
hsa05030	Cocaine_addiction	ATF6B
hsa05030	Cocaine_addiction	BDNF
hsa05030	Cocaine_addiction	CDK5
hsa05030	Cocaine_addiction	CDK5R1
hsa05030	Cocaine_addiction	CREB1
hsa05030	Cocaine_addiction	CREB3
hsa05030	Cocaine_addiction	CREB3L1
hsa05030	Cocaine_addiction	CREB3L2
hsa05030	Cocaine_addiction	CREB3L3
hsa05030	Cocaine_addiction	CREB3L4
hsa05030	Cocaine_addiction	CREB5
hsa05030	Cocaine_addiction	DDC
hsa05030	Cocaine_addiction	DLG4
hsa05030	Cocaine_addiction	DRD1
hsa05030	Cocaine_addiction	DRD2
hsa05030	Cocaine_addiction	FOSB
hsa05030	Cocaine_addiction	GNAI1
hsa05030	Cocaine_addiction	GNAI2
hsa05030	Cocaine_addiction	GNAI3
hsa05030	Cocaine_addiction	GNAS
hsa05030	Cocaine_addiction	GPSM1
hsa05030	Cocaine_addiction	GRIA2
hsa05030	Cocaine_addiction	GRIN1
hsa05030	Cocaine_addiction	GRIN2A
hsa05030	Cocaine_addiction	GRIN2B
hsa05030	Cocaine_addiction	GRIN2C
hsa05030	Cocaine_addiction	GRIN2D
hsa05030	Cocaine_addiction	GRIN3A
hsa05030	Cocaine_addiction	GRIN3B
hsa05030	Cocaine_addiction	GRM2
hsa05030	Cocaine_addiction	GRM3
hsa05030	Cocaine_addiction	JUN
hsa05030	Cocaine_addiction	NFKB1
hsa05030	Cocaine_addiction	PDYN
hsa05030	Cocaine_addiction	PPP1R1B
hsa05030	Cocaine_addiction	PRKACA
hsa05030	Cocaine_addiction	PRKACB
hsa05030	Cocaine_addiction	PRKACG
hsa05030	Cocaine_addiction	RELA
hsa05030	Cocaine_addiction	RGS9
hsa05030	Cocaine_addiction	SLC18A1
hsa05030	Cocaine_addiction	SLC18A2
hsa05030	Cocaine_addiction	SLC6A3
hsa05030	Cocaine_addiction	TH
hsa05031	Amphetamine_addiction	ADCY5
hsa05031	Amphetamine_addiction	ARC
hsa05031	Amphetamine_addiction	ATF2
hsa05031	Amphetamine_addiction	ATF4
hsa05031	Amphetamine_addiction	ATF6B
hsa05031	Amphetamine_addiction	CACNA1C
hsa05031	Amphetamine_addiction	CACNA1D
hsa05031	Amphetamine_addiction	CALM1
hsa05031	Amphetamine_addiction	CALM2
hsa05031	Amphetamine_addiction	CALM3
hsa05031	Amphetamine_addiction	CALML3
hsa05031	Amphetamine_addiction	CALML4
hsa05031	Amphetamine_addiction	CALML5
hsa05031	Amphetamine_addiction	CALML6
hsa05031	Amphetamine_addiction	CAMK2A
hsa05031	Amphetamine_addiction	CAMK2B
hsa05031	Amphetamine_addiction	CAMK2D
hsa05031	Amphetamine_addiction	CAMK2G
hsa05031	Amphetamine_addiction	CAMK4
hsa05031	Amphetamine_addiction	CREB1
hsa05031	Amphetamine_addiction	CREB3
hsa05031	Amphetamine_addiction	CREB3L1
hsa05031	Amphetamine_addiction	CREB3L2
hsa05031	Amphetamine_addiction	CREB3L3
hsa05031	Amphetamine_addiction	CREB3L4
hsa05031	Amphetamine_addiction	CREB5
hsa05031	Amphetamine_addiction	DDC
hsa05031	Amphetamine_addiction	DRD1
hsa05031	Amphetamine_addiction	FOS
hsa05031	Amphetamine_addiction	FOSB
hsa05031	Amphetamine_addiction	GNAS
hsa05031	Amphetamine_addiction	GRIA1
hsa05031	Amphetamine_addiction	GRIA2
hsa05031	Amphetamine_addiction	GRIA4
hsa05031	Amphetamine_addiction	GRIN1
hsa05031	Amphetamine_addiction	GRIN2A
hsa05031	Amphetamine_addiction	GRIN2B
hsa05031	Amphetamine_addiction	GRIN2C
hsa05031	Amphetamine_addiction	GRIN2D
hsa05031	Amphetamine_addiction	GRIN3A
hsa05031	Amphetamine_addiction	GRIN3B
hsa05031	Amphetamine_addiction	HDAC1
hsa05031	Amphetamine_addiction	HDAC2
hsa05031	Amphetamine_addiction	JUN
hsa05031	Amphetamine_addiction	PDYN
hsa05031	Amphetamine_addiction	PPP1CA
hsa05031	Amphetamine_addiction	PPP1CB
hsa05031	Amphetamine_addiction	PPP1CC
hsa05031	Amphetamine_addiction	PPP1R1B
hsa05031	Amphetamine_addiction	PPP3CA
hsa05031	Amphetamine_addiction	PPP3CB
hsa05031	Amphetamine_addiction	PPP3CC
hsa05031	Amphetamine_addiction	PPP3R1
hsa05031	Amphetamine_addiction	PPP3R2
hsa05031	Amphetamine_addiction	PRKACA
hsa05031	Amphetamine_addiction	PRKACB
hsa05031	Amphetamine_addiction	PRKACG
hsa05031	Amphetamine_addiction	PRKCA
hsa05031	Amphetamine_addiction	PRKCB
hsa05031	Amphetamine_addiction	PRKCG
hsa05031	Amphetamine_addiction	SIRT1
hsa05031	Amphetamine_addiction	SLC18A1
hsa05031	Amphetamine_addiction	SLC18A2
hsa05031	Amphetamine_addiction	SLC6A3
hsa05031	Amphetamine_addiction	STX1A
hsa05031	Amphetamine_addiction	TH
hsa05032	Morphine_addiction	ADCY1
hsa05032	Morphine_addiction	ADCY2
hsa05032	Morphine_addiction	ADCY3
hsa05032	Morphine_addiction	ADCY4
hsa05032	Morphine_addiction	ADCY5
hsa05032	Morphine_addiction	ADCY6
hsa05032	Morphine_addiction	ADCY7
hsa05032	Morphine_addiction	ADCY8
hsa05032	Morphine_addiction	ADCY9
hsa05032	Morphine_addiction	ADORA1
hsa05032	Morphine_addiction	ADRBK1
hsa05032	Morphine_addiction	ADRBK2
hsa05032	Morphine_addiction	ARRB1
hsa05032	Morphine_addiction	ARRB2
hsa05032	Morphine_addiction	CACNA1A
hsa05032	Morphine_addiction	CACNA1B
hsa05032	Morphine_addiction	DRD1
hsa05032	Morphine_addiction	GABBR1
hsa05032	Morphine_addiction	GABBR2
hsa05032	Morphine_addiction	GABRA1
hsa05032	Morphine_addiction	GABRA2
hsa05032	Morphine_addiction	GABRA4
hsa05032	Morphine_addiction	GABRA5
hsa05032	Morphine_addiction	GABRA6
hsa05032	Morphine_addiction	GABRB1
hsa05032	Morphine_addiction	GABRB2
hsa05032	Morphine_addiction	GABRB3
hsa05032	Morphine_addiction	GABRD
hsa05032	Morphine_addiction	GABRG1
hsa05032	Morphine_addiction	GABRG2
hsa05032	Morphine_addiction	GABRG3
hsa05032	Morphine_addiction	GABRP
hsa05032	Morphine_addiction	GABRR1
hsa05032	Morphine_addiction	GABRR2
hsa05032	Morphine_addiction	GNAI1
hsa05032	Morphine_addiction	GNAI2
hsa05032	Morphine_addiction	GNAI3
hsa05032	Morphine_addiction	GNAO1
hsa05032	Morphine_addiction	GNAS
hsa05032	Morphine_addiction	GNB1
hsa05032	Morphine_addiction	GNB2
hsa05032	Morphine_addiction	GNB3
hsa05032	Morphine_addiction	GNB4
hsa05032	Morphine_addiction	GNB5
hsa05032	Morphine_addiction	GNG10
hsa05032	Morphine_addiction	GNG11
hsa05032	Morphine_addiction	GNG12
hsa05032	Morphine_addiction	GNG13
hsa05032	Morphine_addiction	GNG2
hsa05032	Morphine_addiction	GNG3
hsa05032	Morphine_addiction	GNG4
hsa05032	Morphine_addiction	GNG5
hsa05032	Morphine_addiction	GNG7
hsa05032	Morphine_addiction	GNG8
hsa05032	Morphine_addiction	GNGT1
hsa05032	Morphine_addiction	GNGT2
hsa05032	Morphine_addiction	GRK4
hsa05032	Morphine_addiction	GRK5
hsa05032	Morphine_addiction	GRK6
hsa05032	Morphine_addiction	KCNJ3
hsa05032	Morphine_addiction	KCNJ5
hsa05032	Morphine_addiction	KCNJ6
hsa05032	Morphine_addiction	KCNJ9
hsa05032	Morphine_addiction	OPRM1
hsa05032	Morphine_addiction	PDE10A
hsa05032	Morphine_addiction	PDE11A
hsa05032	Morphine_addiction	PDE1A
hsa05032	Morphine_addiction	PDE1B
hsa05032	Morphine_addiction	PDE1C
hsa05032	Morphine_addiction	PDE2A
hsa05032	Morphine_addiction	PDE3A
hsa05032	Morphine_addiction	PDE3B
hsa05032	Morphine_addiction	PDE4A
hsa05032	Morphine_addiction	PDE4B
hsa05032	Morphine_addiction	PDE4C
hsa05032	Morphine_addiction	PDE4D
hsa05032	Morphine_addiction	PDE7A
hsa05032	Morphine_addiction	PDE7B
hsa05032	Morphine_addiction	PDE8A
hsa05032	Morphine_addiction	PDE8B
hsa05032	Morphine_addiction	PRKACA
hsa05032	Morphine_addiction	PRKACB
hsa05032	Morphine_addiction	PRKACG
hsa05032	Morphine_addiction	PRKCA
hsa05032	Morphine_addiction	PRKCB
hsa05032	Morphine_addiction	PRKCG
hsa05032	Morphine_addiction	SLC32A1
hsa05033	Nicotine_addiction	CACNA1A
hsa05033	Nicotine_addiction	CACNA1B
hsa05033	Nicotine_addiction	CHRNA4
hsa05033	Nicotine_addiction	CHRNA6
hsa05033	Nicotine_addiction	CHRNA7
hsa05033	Nicotine_addiction	CHRNB2
hsa05033	Nicotine_addiction	GABRA1
hsa05033	Nicotine_addiction	GABRA2
hsa05033	Nicotine_addiction	GABRA4
hsa05033	Nicotine_addiction	GABRA5
hsa05033	Nicotine_addiction	GABRA6
hsa05033	Nicotine_addiction	GABRB1
hsa05033	Nicotine_addiction	GABRB2
hsa05033	Nicotine_addiction	GABRB3
hsa05033	Nicotine_addiction	GABRD
hsa05033	Nicotine_addiction	GABRG1
hsa05033	Nicotine_addiction	GABRG2
hsa05033	Nicotine_addiction	GABRG3
hsa05033	Nicotine_addiction	GABRP
hsa05033	Nicotine_addiction	GABRR1
hsa05033	Nicotine_addiction	GABRR2
hsa05033	Nicotine_addiction	GRIA1
hsa05033	Nicotine_addiction	GRIA2
hsa05033	Nicotine_addiction	GRIA4
hsa05033	Nicotine_addiction	GRIN1
hsa05033	Nicotine_addiction	GRIN2A
hsa05033	Nicotine_addiction	GRIN2B
hsa05033	Nicotine_addiction	GRIN2C
hsa05033	Nicotine_addiction	GRIN2D
hsa05033	Nicotine_addiction	GRIN3A
hsa05033	Nicotine_addiction	GRIN3B
hsa05033	Nicotine_addiction	SLC17A6
hsa05033	Nicotine_addiction	SLC17A7
hsa05033	Nicotine_addiction	SLC17A8
hsa05033	Nicotine_addiction	SLC32A1
hsa05034	Alcoholism	ADCY5
hsa05034	Alcoholism	ADORA2A
hsa05034	Alcoholism	ADORA2B
hsa05034	Alcoholism	ATF2
hsa05034	Alcoholism	ATF4
hsa05034	Alcoholism	ATF6B
hsa05034	Alcoholism	BDNF
hsa05034	Alcoholism	BRAF
hsa05034	Alcoholism	CALM1
hsa05034	Alcoholism	CALM2
hsa05034	Alcoholism	CALM3
hsa05034	Alcoholism	CALML3
hsa05034	Alcoholism	CALML4
hsa05034	Alcoholism	CALML5
hsa05034	Alcoholism	CALML6
hsa05034	Alcoholism	CAMK4
hsa05034	Alcoholism	CAMKK1
hsa05034	Alcoholism	CAMKK2
hsa05034	Alcoholism	CREB1
hsa05034	Alcoholism	CREB3
hsa05034	Alcoholism	CREB3L1
hsa05034	Alcoholism	CREB3L2
hsa05034	Alcoholism	CREB3L3
hsa05034	Alcoholism	CREB3L4
hsa05034	Alcoholism	CREB5
hsa05034	Alcoholism	CRH
hsa05034	Alcoholism	DDC
hsa05034	Alcoholism	DRD1
hsa05034	Alcoholism	DRD2
hsa05034	Alcoholism	FOSB
hsa05034	Alcoholism	GNAI1
hsa05034	Alcoholism	GNAI2
hsa05034	Alcoholism	GNAI3
hsa05034	Alcoholism	GNAO1
hsa05034	Alcoholism	GNAS
hsa05034	Alcoholism	GNB1
hsa05034	Alcoholism	GNB2
hsa05034	Alcoholism	GNB3
hsa05034	Alcoholism	GNB4
hsa05034	Alcoholism	GNB5
hsa05034	Alcoholism	GNG10
hsa05034	Alcoholism	GNG11
hsa05034	Alcoholism	GNG12
hsa05034	Alcoholism	GNG13
hsa05034	Alcoholism	GNG2
hsa05034	Alcoholism	GNG3
hsa05034	Alcoholism	GNG4
hsa05034	Alcoholism	GNG5
hsa05034	Alcoholism	GNG7
hsa05034	Alcoholism	GNG8
hsa05034	Alcoholism	GNGT1
hsa05034	Alcoholism	GNGT2
hsa05034	Alcoholism	GRB2
hsa05034	Alcoholism	GRIN1
hsa05034	Alcoholism	GRIN2A
hsa05034	Alcoholism	GRIN2B
hsa05034	Alcoholism	GRIN2C
hsa05034	Alcoholism	GRIN2D
hsa05034	Alcoholism	GRIN3A
hsa05034	Alcoholism	GRIN3B
hsa05034	Alcoholism	H2AFJ
hsa05034	Alcoholism	H2AFV
hsa05034	Alcoholism	H2AFX
hsa05034	Alcoholism	H2AFY
hsa05034	Alcoholism	H2AFY2
hsa05034	Alcoholism	H2AFZ
hsa05034	Alcoholism	H3F3A
hsa05034	Alcoholism	H3F3B
hsa05034	Alcoholism	H3F3C
hsa05034	Alcoholism	HAT1
hsa05034	Alcoholism	HDAC1
hsa05034	Alcoholism	HDAC10
hsa05034	Alcoholism	HDAC11
hsa05034	Alcoholism	HDAC2
hsa05034	Alcoholism	HDAC3
hsa05034	Alcoholism	HDAC4
hsa05034	Alcoholism	HDAC5
hsa05034	Alcoholism	HDAC7
hsa05034	Alcoholism	HDAC9
hsa05034	Alcoholism	HIST1H2AA
hsa05034	Alcoholism	HIST1H2AC
hsa05034	Alcoholism	HIST1H2AD
hsa05034	Alcoholism	HIST1H2AG
hsa05034	Alcoholism	HIST1H2AI
hsa05034	Alcoholism	HIST1H2BA
hsa05034	Alcoholism	HIST1H2BC
hsa05034	Alcoholism	HIST1H2BD
hsa05034	Alcoholism	HIST1H2BJ
hsa05034	Alcoholism	HIST1H2BK
hsa05034	Alcoholism	HIST1H2BL
hsa05034	Alcoholism	HIST1H2BN
hsa05034	Alcoholism	HIST1H3D
hsa05034	Alcoholism	HIST1H3J
hsa05034	Alcoholism	HIST1H4C
hsa05034	Alcoholism	HIST1H4H
hsa05034	Alcoholism	HIST1H4J
hsa05034	Alcoholism	HIST2H2AA4
hsa05034	Alcoholism	HIST2H2AB
hsa05034	Alcoholism	HIST2H2AC
hsa05034	Alcoholism	HIST2H2BE
hsa05034	Alcoholism	HIST2H2BF
hsa05034	Alcoholism	HIST2H3A
hsa05034	Alcoholism	HIST2H3C
hsa05034	Alcoholism	HIST2H3D
hsa05034	Alcoholism	HIST3H2A
hsa05034	Alcoholism	HIST3H2BB
hsa05034	Alcoholism	HIST3H3
hsa05034	Alcoholism	HIST4H4
hsa05034	Alcoholism	HRAS
hsa05034	Alcoholism	KRAS
hsa05034	Alcoholism	MAP2K1
hsa05034	Alcoholism	MAPK1
hsa05034	Alcoholism	MAPK3
hsa05034	Alcoholism	NPY
hsa05034	Alcoholism	NRAS
hsa05034	Alcoholism	NTRK2
hsa05034	Alcoholism	PDYN
hsa05034	Alcoholism	PKIA
hsa05034	Alcoholism	PPP1CA
hsa05034	Alcoholism	PPP1CB
hsa05034	Alcoholism	PPP1CC
hsa05034	Alcoholism	PPP1R1B
hsa05034	Alcoholism	PRKACA
hsa05034	Alcoholism	PRKACB
hsa05034	Alcoholism	PRKACG
hsa05034	Alcoholism	RAF1
hsa05034	Alcoholism	SHC1
hsa05034	Alcoholism	SHC2
hsa05034	Alcoholism	SHC3
hsa05034	Alcoholism	SHC4
hsa05034	Alcoholism	SLC18A1
hsa05034	Alcoholism	SLC18A2
hsa05034	Alcoholism	SLC29A1
hsa05034	Alcoholism	SLC29A2
hsa05034	Alcoholism	SLC29A3
hsa05034	Alcoholism	SLC6A3
hsa05034	Alcoholism	SOS1
hsa05034	Alcoholism	SOS2
hsa05034	Alcoholism	TH
hsa05100	Bacterial_invasion_of_epithelial_cells	ACTB
hsa05100	Bacterial_invasion_of_epithelial_cells	ACTG1
hsa05100	Bacterial_invasion_of_epithelial_cells	ARHGAP10
hsa05100	Bacterial_invasion_of_epithelial_cells	ARHGEF26
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC1A
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC1B
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC2
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC3
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC4
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC5
hsa05100	Bacterial_invasion_of_epithelial_cells	ARPC5L
hsa05100	Bacterial_invasion_of_epithelial_cells	BCAR1
hsa05100	Bacterial_invasion_of_epithelial_cells	CAV1
hsa05100	Bacterial_invasion_of_epithelial_cells	CAV2
hsa05100	Bacterial_invasion_of_epithelial_cells	CAV3
hsa05100	Bacterial_invasion_of_epithelial_cells	CBL
hsa05100	Bacterial_invasion_of_epithelial_cells	CD2AP
hsa05100	Bacterial_invasion_of_epithelial_cells	CDC42
hsa05100	Bacterial_invasion_of_epithelial_cells	CDH1
hsa05100	Bacterial_invasion_of_epithelial_cells	CLTA
hsa05100	Bacterial_invasion_of_epithelial_cells	CLTB
hsa05100	Bacterial_invasion_of_epithelial_cells	CLTC
hsa05100	Bacterial_invasion_of_epithelial_cells	CLTCL1
hsa05100	Bacterial_invasion_of_epithelial_cells	CRK
hsa05100	Bacterial_invasion_of_epithelial_cells	CRKL
hsa05100	Bacterial_invasion_of_epithelial_cells	CTNNA1
hsa05100	Bacterial_invasion_of_epithelial_cells	CTNNA2
hsa05100	Bacterial_invasion_of_epithelial_cells	CTNNA3
hsa05100	Bacterial_invasion_of_epithelial_cells	CTNNB1
hsa05100	Bacterial_invasion_of_epithelial_cells	CTTN
hsa05100	Bacterial_invasion_of_epithelial_cells	DNM1
hsa05100	Bacterial_invasion_of_epithelial_cells	DNM2
hsa05100	Bacterial_invasion_of_epithelial_cells	DNM3
hsa05100	Bacterial_invasion_of_epithelial_cells	DOCK1
hsa05100	Bacterial_invasion_of_epithelial_cells	ELMO1
hsa05100	Bacterial_invasion_of_epithelial_cells	ELMO2
hsa05100	Bacterial_invasion_of_epithelial_cells	ELMO3
hsa05100	Bacterial_invasion_of_epithelial_cells	FN1
hsa05100	Bacterial_invasion_of_epithelial_cells	GAB1
hsa05100	Bacterial_invasion_of_epithelial_cells	HCLS1
hsa05100	Bacterial_invasion_of_epithelial_cells	ILK
hsa05100	Bacterial_invasion_of_epithelial_cells	ITGA5
hsa05100	Bacterial_invasion_of_epithelial_cells	ITGB1
hsa05100	Bacterial_invasion_of_epithelial_cells	MAD2L2
hsa05100	Bacterial_invasion_of_epithelial_cells	MET
hsa05100	Bacterial_invasion_of_epithelial_cells	PIK3CA
hsa05100	Bacterial_invasion_of_epithelial_cells	PIK3CB
hsa05100	Bacterial_invasion_of_epithelial_cells	PIK3CD
hsa05100	Bacterial_invasion_of_epithelial_cells	PIK3R1
hsa05100	Bacterial_invasion_of_epithelial_cells	PIK3R3
hsa05100	Bacterial_invasion_of_epithelial_cells	PTK2
hsa05100	Bacterial_invasion_of_epithelial_cells	PXN
hsa05100	Bacterial_invasion_of_epithelial_cells	RAC1
hsa05100	Bacterial_invasion_of_epithelial_cells	RHOA
hsa05100	Bacterial_invasion_of_epithelial_cells	RHOG
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT1
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT11
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT12
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT2
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT3
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT8
hsa05100	Bacterial_invasion_of_epithelial_cells	SEPT9
hsa05100	Bacterial_invasion_of_epithelial_cells	SHC1
hsa05100	Bacterial_invasion_of_epithelial_cells	SHC2
hsa05100	Bacterial_invasion_of_epithelial_cells	SHC3
hsa05100	Bacterial_invasion_of_epithelial_cells	SHC4
hsa05100	Bacterial_invasion_of_epithelial_cells	SRC
hsa05100	Bacterial_invasion_of_epithelial_cells	VCL
hsa05100	Bacterial_invasion_of_epithelial_cells	WASF1
hsa05100	Bacterial_invasion_of_epithelial_cells	WASF2
