Id	Annotation	FunctionName
hsa04650	ULBP1	Natural_killer_cell_mediated_cytotoxicity
hsa04650	ULBP2	Natural_killer_cell_mediated_cytotoxicity
hsa04650	ULBP3	Natural_killer_cell_mediated_cytotoxicity
hsa04650	VAV1	Natural_killer_cell_mediated_cytotoxicity
hsa04650	VAV2	Natural_killer_cell_mediated_cytotoxicity
hsa04650	VAV3	Natural_killer_cell_mediated_cytotoxicity
hsa04650	ZAP70	Natural_killer_cell_mediated_cytotoxicity
hsa04657	ANAPC5	IL-17_signaling_pathway
hsa04657	CASP3	IL-17_signaling_pathway
hsa04657	CASP8	IL-17_signaling_pathway
hsa04657	CCL11	IL-17_signaling_pathway
hsa04657	CCL17	IL-17_signaling_pathway
hsa04657	CCL2	IL-17_signaling_pathway
hsa04657	CCL20	IL-17_signaling_pathway
hsa04657	CCL7	IL-17_signaling_pathway
hsa04657	CEBPB	IL-17_signaling_pathway
hsa04657	CHUK	IL-17_signaling_pathway
hsa04657	CSF2	IL-17_signaling_pathway
hsa04657	CSF3	IL-17_signaling_pathway
hsa04657	CXCL1	IL-17_signaling_pathway
hsa04657	CXCL10	IL-17_signaling_pathway
hsa04657	CXCL2	IL-17_signaling_pathway
hsa04657	CXCL3	IL-17_signaling_pathway
hsa04657	CXCL5	IL-17_signaling_pathway
hsa04657	CXCL6	IL-17_signaling_pathway
hsa04657	DEFB4A	IL-17_signaling_pathway
hsa04657	DEFB4B	IL-17_signaling_pathway
hsa04657	ELAVL1	IL-17_signaling_pathway
hsa04657	FADD	IL-17_signaling_pathway
hsa04657	FOS	IL-17_signaling_pathway
hsa04657	FOSB	IL-17_signaling_pathway
hsa04657	FOSL1	IL-17_signaling_pathway
hsa04657	GSK3B	IL-17_signaling_pathway
hsa04657	HSP90AA1	IL-17_signaling_pathway
hsa04657	HSP90AB1	IL-17_signaling_pathway
hsa04657	HSP90B1	IL-17_signaling_pathway
hsa04657	IFNG	IL-17_signaling_pathway
hsa04657	IKBKB	IL-17_signaling_pathway
hsa04657	IL13	IL-17_signaling_pathway
hsa04657	IL17A	IL-17_signaling_pathway
hsa04657	IL17B	IL-17_signaling_pathway
hsa04657	IL17C	IL-17_signaling_pathway
hsa04657	IL17D	IL-17_signaling_pathway
hsa04657	IL17F	IL-17_signaling_pathway
hsa04657	IL17RA	IL-17_signaling_pathway
hsa04657	IL17RB	IL-17_signaling_pathway
hsa04657	IL17RC	IL-17_signaling_pathway
hsa04657	IL17RE	IL-17_signaling_pathway
hsa04657	IL1B	IL-17_signaling_pathway
hsa04657	IL25	IL-17_signaling_pathway
hsa04657	IL4	IL-17_signaling_pathway
hsa04657	IL5	IL-17_signaling_pathway
hsa04657	IL6	IL-17_signaling_pathway
hsa04657	IL8	IL-17_signaling_pathway
hsa04657	JUN	IL-17_signaling_pathway
hsa04657	JUND	IL-17_signaling_pathway
hsa04657	LCN2	IL-17_signaling_pathway
hsa04657	MAP3K7	IL-17_signaling_pathway
hsa04657	MAPK1	IL-17_signaling_pathway
hsa04657	MAPK10	IL-17_signaling_pathway
hsa04657	MAPK11	IL-17_signaling_pathway
hsa04657	MAPK12	IL-17_signaling_pathway
hsa04657	MAPK13	IL-17_signaling_pathway
hsa04657	MAPK14	IL-17_signaling_pathway
hsa04657	MAPK15	IL-17_signaling_pathway
hsa04657	MAPK3	IL-17_signaling_pathway
hsa04657	MAPK4	IL-17_signaling_pathway
hsa04657	MAPK6	IL-17_signaling_pathway
hsa04657	MAPK7	IL-17_signaling_pathway
hsa04657	MAPK8	IL-17_signaling_pathway
hsa04657	MAPK9	IL-17_signaling_pathway
hsa04657	MMP1	IL-17_signaling_pathway
hsa04657	MMP13	IL-17_signaling_pathway
hsa04657	MMP3	IL-17_signaling_pathway
hsa04657	MMP9	IL-17_signaling_pathway
hsa04657	MUC5AC	IL-17_signaling_pathway
hsa04657	MUC5B	IL-17_signaling_pathway
hsa04657	NFKB1	IL-17_signaling_pathway
hsa04657	NFKBIA	IL-17_signaling_pathway
hsa04657	PTGS2	IL-17_signaling_pathway
hsa04657	RELA	IL-17_signaling_pathway
hsa04657	S100A7	IL-17_signaling_pathway
hsa04657	S100A7A	IL-17_signaling_pathway
hsa04657	S100A8	IL-17_signaling_pathway
hsa04657	S100A9	IL-17_signaling_pathway
hsa04657	SRSF1	IL-17_signaling_pathway
hsa04657	TAB2	IL-17_signaling_pathway
hsa04657	TBK1	IL-17_signaling_pathway
hsa04657	TNF	IL-17_signaling_pathway
hsa04657	TNFAIP3	IL-17_signaling_pathway
hsa04657	TRADD	IL-17_signaling_pathway
hsa04657	TRAF2	IL-17_signaling_pathway
hsa04657	TRAF3	IL-17_signaling_pathway
hsa04657	TRAF3IP2	IL-17_signaling_pathway
hsa04657	TRAF4	IL-17_signaling_pathway
hsa04657	TRAF5	IL-17_signaling_pathway
hsa04657	TRAF6	IL-17_signaling_pathway
hsa04657	USP25	IL-17_signaling_pathway
hsa04658	CD247	Th1_and_Th2_cell_differentiation
hsa04658	CD3D	Th1_and_Th2_cell_differentiation
hsa04658	CD3E	Th1_and_Th2_cell_differentiation
hsa04658	CD3G	Th1_and_Th2_cell_differentiation
hsa04658	CD4	Th1_and_Th2_cell_differentiation
hsa04658	CHUK	Th1_and_Th2_cell_differentiation
hsa04658	DLL1	Th1_and_Th2_cell_differentiation
hsa04658	DLL3	Th1_and_Th2_cell_differentiation
hsa04658	DLL4	Th1_and_Th2_cell_differentiation
hsa04658	FOS	Th1_and_Th2_cell_differentiation
hsa04658	GATA3	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DMA	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DMB	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DOA	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DOB	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DPA1	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DPB1	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DQA1	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DQA2	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DQB1	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DRA	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DRB1	Th1_and_Th2_cell_differentiation
hsa04658	HLA-DRB5	Th1_and_Th2_cell_differentiation
hsa04658	IFNG	Th1_and_Th2_cell_differentiation
hsa04658	IFNGR1	Th1_and_Th2_cell_differentiation
hsa04658	IFNGR2	Th1_and_Th2_cell_differentiation
hsa04658	IKBKB	Th1_and_Th2_cell_differentiation
hsa04658	IL12A	Th1_and_Th2_cell_differentiation
hsa04658	IL12B	Th1_and_Th2_cell_differentiation
hsa04658	IL12RB1	Th1_and_Th2_cell_differentiation
hsa04658	IL12RB2	Th1_and_Th2_cell_differentiation
hsa04658	IL13	Th1_and_Th2_cell_differentiation
hsa04658	IL2	Th1_and_Th2_cell_differentiation
hsa04658	IL2RA	Th1_and_Th2_cell_differentiation
hsa04658	IL2RB	Th1_and_Th2_cell_differentiation
hsa04658	IL4	Th1_and_Th2_cell_differentiation
hsa04658	IL4R	Th1_and_Th2_cell_differentiation
hsa04658	IL5	Th1_and_Th2_cell_differentiation
hsa04658	JAG1	Th1_and_Th2_cell_differentiation
hsa04658	JAG2	Th1_and_Th2_cell_differentiation
hsa04658	JAK1	Th1_and_Th2_cell_differentiation
hsa04658	JAK2	Th1_and_Th2_cell_differentiation
hsa04658	JAK3	Th1_and_Th2_cell_differentiation
hsa04658	JUN	Th1_and_Th2_cell_differentiation
hsa04658	LAT	Th1_and_Th2_cell_differentiation
hsa04658	LCK	Th1_and_Th2_cell_differentiation
hsa04658	MAF	Th1_and_Th2_cell_differentiation
hsa04658	MAML1	Th1_and_Th2_cell_differentiation
hsa04658	MAML2	Th1_and_Th2_cell_differentiation
hsa04658	MAML3	Th1_and_Th2_cell_differentiation
hsa04658	MAPK1	Th1_and_Th2_cell_differentiation
hsa04658	MAPK10	Th1_and_Th2_cell_differentiation
hsa04658	MAPK11	Th1_and_Th2_cell_differentiation
hsa04658	MAPK12	Th1_and_Th2_cell_differentiation
hsa04658	MAPK13	Th1_and_Th2_cell_differentiation
hsa04658	MAPK14	Th1_and_Th2_cell_differentiation
hsa04658	MAPK3	Th1_and_Th2_cell_differentiation
hsa04658	MAPK8	Th1_and_Th2_cell_differentiation
hsa04658	MAPK9	Th1_and_Th2_cell_differentiation
hsa04658	NFATC1	Th1_and_Th2_cell_differentiation
hsa04658	NFATC2	Th1_and_Th2_cell_differentiation
hsa04658	NFATC3	Th1_and_Th2_cell_differentiation
hsa04658	NFKB1	Th1_and_Th2_cell_differentiation
hsa04658	NFKBIA	Th1_and_Th2_cell_differentiation
hsa04658	NFKBIB	Th1_and_Th2_cell_differentiation
hsa04658	NFKBIE	Th1_and_Th2_cell_differentiation
hsa04658	NOTCH1	Th1_and_Th2_cell_differentiation
hsa04658	NOTCH2	Th1_and_Th2_cell_differentiation
hsa04658	NOTCH3	Th1_and_Th2_cell_differentiation
hsa04658	PLCG1	Th1_and_Th2_cell_differentiation
hsa04658	PPP3CA	Th1_and_Th2_cell_differentiation
hsa04658	PPP3CB	Th1_and_Th2_cell_differentiation
hsa04658	PPP3CC	Th1_and_Th2_cell_differentiation
hsa04658	PPP3R1	Th1_and_Th2_cell_differentiation
hsa04658	PPP3R2	Th1_and_Th2_cell_differentiation
hsa04658	PRKCQ	Th1_and_Th2_cell_differentiation
hsa04658	RBPJ	Th1_and_Th2_cell_differentiation
hsa04658	RBPJL	Th1_and_Th2_cell_differentiation
hsa04658	RELA	Th1_and_Th2_cell_differentiation
hsa04658	RUNX3	Th1_and_Th2_cell_differentiation
hsa04658	STAT1	Th1_and_Th2_cell_differentiation
hsa04658	STAT4	Th1_and_Th2_cell_differentiation
hsa04658	STAT5A	Th1_and_Th2_cell_differentiation
hsa04658	STAT5B	Th1_and_Th2_cell_differentiation
hsa04658	STAT6	Th1_and_Th2_cell_differentiation
hsa04658	TBX21	Th1_and_Th2_cell_differentiation
hsa04658	TYK2	Th1_and_Th2_cell_differentiation
hsa04658	ZAP70	Th1_and_Th2_cell_differentiation
hsa04659	AHR	Th17_cell_differentiation
hsa04659	CD247	Th17_cell_differentiation
hsa04659	CD3D	Th17_cell_differentiation
hsa04659	CD3E	Th17_cell_differentiation
hsa04659	CD3G	Th17_cell_differentiation
hsa04659	CD4	Th17_cell_differentiation
hsa04659	CHUK	Th17_cell_differentiation
hsa04659	FOS	Th17_cell_differentiation
hsa04659	GATA3	Th17_cell_differentiation
hsa04659	HIF1A	Th17_cell_differentiation
hsa04659	HLA-DMA	Th17_cell_differentiation
hsa04659	HLA-DMB	Th17_cell_differentiation
hsa04659	HLA-DOA	Th17_cell_differentiation
hsa04659	HLA-DOB	Th17_cell_differentiation
hsa04659	HLA-DPA1	Th17_cell_differentiation
hsa04659	HLA-DPB1	Th17_cell_differentiation
hsa04659	HLA-DQA1	Th17_cell_differentiation
hsa04659	HLA-DQA2	Th17_cell_differentiation
hsa04659	HLA-DQB1	Th17_cell_differentiation
hsa04659	HLA-DRA	Th17_cell_differentiation
hsa04659	HLA-DRB1	Th17_cell_differentiation
hsa04659	HLA-DRB5	Th17_cell_differentiation
hsa04659	HSP90AA1	Th17_cell_differentiation
hsa04659	HSP90AB1	Th17_cell_differentiation
hsa04659	IFNG	Th17_cell_differentiation
hsa04659	IFNGR1	Th17_cell_differentiation
hsa04659	IFNGR2	Th17_cell_differentiation
hsa04659	IKBKB	Th17_cell_differentiation
hsa04659	IL12RB1	Th17_cell_differentiation
hsa04659	IL17A	Th17_cell_differentiation
hsa04659	IL17D	Th17_cell_differentiation
hsa04659	IL17F	Th17_cell_differentiation
hsa04659	IL1B	Th17_cell_differentiation
hsa04659	IL1R1	Th17_cell_differentiation
hsa04659	IL1RAP	Th17_cell_differentiation
hsa04659	IL2	Th17_cell_differentiation
hsa04659	IL21	Th17_cell_differentiation
hsa04659	IL21R	Th17_cell_differentiation
hsa04659	IL22	Th17_cell_differentiation
hsa04659	IL23A	Th17_cell_differentiation
hsa04659	IL23R	Th17_cell_differentiation
hsa04659	IL27RA	Th17_cell_differentiation
hsa04659	IL2RA	Th17_cell_differentiation
hsa04659	IL2RB	Th17_cell_differentiation
hsa04659	IL4	Th17_cell_differentiation
hsa04659	IL4R	Th17_cell_differentiation
hsa04659	IL6	Th17_cell_differentiation
hsa04659	IL6R	Th17_cell_differentiation
hsa04659	IL6ST	Th17_cell_differentiation
hsa04659	IRF4	Th17_cell_differentiation
hsa04659	JAK1	Th17_cell_differentiation
hsa04659	JAK2	Th17_cell_differentiation
hsa04659	JAK3	Th17_cell_differentiation
hsa04659	JUN	Th17_cell_differentiation
hsa04659	LAT	Th17_cell_differentiation
hsa04659	LCK	Th17_cell_differentiation
hsa04659	MAPK1	Th17_cell_differentiation
hsa04659	MAPK10	Th17_cell_differentiation
hsa04659	MAPK11	Th17_cell_differentiation
hsa04659	MAPK12	Th17_cell_differentiation
hsa04659	MAPK13	Th17_cell_differentiation
hsa04659	MAPK14	Th17_cell_differentiation
hsa04659	MAPK3	Th17_cell_differentiation
hsa04659	MAPK8	Th17_cell_differentiation
hsa04659	MAPK9	Th17_cell_differentiation
hsa04659	MTOR	Th17_cell_differentiation
hsa04659	NFATC1	Th17_cell_differentiation
hsa04659	NFATC2	Th17_cell_differentiation
hsa04659	NFATC3	Th17_cell_differentiation
hsa04659	NFKB1	Th17_cell_differentiation
hsa04659	NFKBIA	Th17_cell_differentiation
hsa04659	NFKBIB	Th17_cell_differentiation
hsa04659	NFKBIE	Th17_cell_differentiation
hsa04659	PLCG1	Th17_cell_differentiation
hsa04659	PPP3CA	Th17_cell_differentiation
hsa04659	PPP3CB	Th17_cell_differentiation
hsa04659	PPP3CC	Th17_cell_differentiation
hsa04659	PPP3R1	Th17_cell_differentiation
hsa04659	PPP3R2	Th17_cell_differentiation
hsa04659	PRKCQ	Th17_cell_differentiation
hsa04659	RARA	Th17_cell_differentiation
hsa04659	RELA	Th17_cell_differentiation
hsa04659	RORA	Th17_cell_differentiation
hsa04659	RORC	Th17_cell_differentiation
hsa04659	RUNX1	Th17_cell_differentiation
hsa04659	RXRA	Th17_cell_differentiation
hsa04659	RXRB	Th17_cell_differentiation
hsa04659	RXRG	Th17_cell_differentiation
hsa04659	SMAD2	Th17_cell_differentiation
hsa04659	SMAD3	Th17_cell_differentiation
hsa04659	SMAD4	Th17_cell_differentiation
hsa04659	STAT1	Th17_cell_differentiation
hsa04659	STAT3	Th17_cell_differentiation
hsa04659	STAT5A	Th17_cell_differentiation
hsa04659	STAT5B	Th17_cell_differentiation
hsa04659	STAT6	Th17_cell_differentiation
hsa04659	TBX21	Th17_cell_differentiation
hsa04659	TGFB1	Th17_cell_differentiation
hsa04659	TGFBR1	Th17_cell_differentiation
hsa04659	TGFBR2	Th17_cell_differentiation
hsa04659	TYK2	Th17_cell_differentiation
hsa04659	ZAP70	Th17_cell_differentiation
hsa04660	AKT1	T_cell_receptor_signaling_pathway
hsa04660	AKT2	T_cell_receptor_signaling_pathway
hsa04660	AKT3	T_cell_receptor_signaling_pathway
hsa04660	BCL10	T_cell_receptor_signaling_pathway
hsa04660	CARD11	T_cell_receptor_signaling_pathway
hsa04660	CBLB	T_cell_receptor_signaling_pathway
hsa04660	CD247	T_cell_receptor_signaling_pathway
hsa04660	CD28	T_cell_receptor_signaling_pathway
hsa04660	CD3D	T_cell_receptor_signaling_pathway
hsa04660	CD3E	T_cell_receptor_signaling_pathway
hsa04660	CD3G	T_cell_receptor_signaling_pathway
hsa04660	CD4	T_cell_receptor_signaling_pathway
hsa04660	CD8A	T_cell_receptor_signaling_pathway
hsa04660	CD8B	T_cell_receptor_signaling_pathway
hsa04660	CDC42	T_cell_receptor_signaling_pathway
hsa04660	CDK4	T_cell_receptor_signaling_pathway
hsa04660	CHUK	T_cell_receptor_signaling_pathway
hsa04660	CSF2	T_cell_receptor_signaling_pathway
hsa04660	CTLA4	T_cell_receptor_signaling_pathway
hsa04660	DLG1	T_cell_receptor_signaling_pathway
hsa04660	FOS	T_cell_receptor_signaling_pathway
hsa04660	FYN	T_cell_receptor_signaling_pathway
hsa04660	GRAP2	T_cell_receptor_signaling_pathway
hsa04660	GRB2	T_cell_receptor_signaling_pathway
hsa04660	GSK3B	T_cell_receptor_signaling_pathway
hsa04660	HRAS	T_cell_receptor_signaling_pathway
hsa04660	ICOS	T_cell_receptor_signaling_pathway
hsa04660	IFNG	T_cell_receptor_signaling_pathway
hsa04660	IKBKB	T_cell_receptor_signaling_pathway
hsa04660	IL10	T_cell_receptor_signaling_pathway
hsa04660	IL2	T_cell_receptor_signaling_pathway
hsa04660	IL4	T_cell_receptor_signaling_pathway
hsa04660	IL5	T_cell_receptor_signaling_pathway
hsa04660	ITK	T_cell_receptor_signaling_pathway
hsa04660	JUN	T_cell_receptor_signaling_pathway
hsa04660	KRAS	T_cell_receptor_signaling_pathway
hsa04660	LAT	T_cell_receptor_signaling_pathway
hsa04660	LCK	T_cell_receptor_signaling_pathway
hsa04660	LCP2	T_cell_receptor_signaling_pathway
hsa04660	MALT1	T_cell_receptor_signaling_pathway
hsa04660	MAP2K1	T_cell_receptor_signaling_pathway
hsa04660	MAP2K2	T_cell_receptor_signaling_pathway
hsa04660	MAP2K7	T_cell_receptor_signaling_pathway
hsa04660	MAP3K7	T_cell_receptor_signaling_pathway
hsa04660	MAP3K8	T_cell_receptor_signaling_pathway
hsa04660	MAPK1	T_cell_receptor_signaling_pathway
hsa04660	MAPK10	T_cell_receptor_signaling_pathway
hsa04660	MAPK11	T_cell_receptor_signaling_pathway
hsa04660	MAPK12	T_cell_receptor_signaling_pathway
hsa04660	MAPK13	T_cell_receptor_signaling_pathway
hsa04660	MAPK14	T_cell_receptor_signaling_pathway
hsa04660	MAPK3	T_cell_receptor_signaling_pathway
hsa04660	MAPK8	T_cell_receptor_signaling_pathway
hsa04660	MAPK9	T_cell_receptor_signaling_pathway
hsa04660	NCK1	T_cell_receptor_signaling_pathway
hsa04660	NCK2	T_cell_receptor_signaling_pathway
hsa04660	NFATC1	T_cell_receptor_signaling_pathway
hsa04660	NFATC2	T_cell_receptor_signaling_pathway
hsa04660	NFATC3	T_cell_receptor_signaling_pathway
hsa04660	NFKB1	T_cell_receptor_signaling_pathway
hsa04660	NFKBIA	T_cell_receptor_signaling_pathway
hsa04660	NFKBIB	T_cell_receptor_signaling_pathway
hsa04660	NFKBIE	T_cell_receptor_signaling_pathway
hsa04660	NRAS	T_cell_receptor_signaling_pathway
hsa04660	PAK1	T_cell_receptor_signaling_pathway
hsa04660	PAK2	T_cell_receptor_signaling_pathway
hsa04660	PAK4	T_cell_receptor_signaling_pathway
hsa04660	PAK6	T_cell_receptor_signaling_pathway
hsa04660	PAK7	T_cell_receptor_signaling_pathway
hsa04660	PDCD1	T_cell_receptor_signaling_pathway
hsa04660	PDPK1	T_cell_receptor_signaling_pathway
hsa04660	PIK3CA	T_cell_receptor_signaling_pathway
hsa04660	PIK3CB	T_cell_receptor_signaling_pathway
hsa04660	PIK3CD	T_cell_receptor_signaling_pathway
hsa04660	PIK3R1	T_cell_receptor_signaling_pathway
hsa04660	PIK3R3	T_cell_receptor_signaling_pathway
hsa04660	PLCG1	T_cell_receptor_signaling_pathway
hsa04660	PPP3CA	T_cell_receptor_signaling_pathway
hsa04660	PPP3CB	T_cell_receptor_signaling_pathway
hsa04660	PPP3CC	T_cell_receptor_signaling_pathway
hsa04660	PPP3R1	T_cell_receptor_signaling_pathway
hsa04660	PPP3R2	T_cell_receptor_signaling_pathway
hsa04660	PRKCQ	T_cell_receptor_signaling_pathway
hsa04660	PTPN6	T_cell_receptor_signaling_pathway
hsa04660	PTPRC	T_cell_receptor_signaling_pathway
hsa04660	RAF1	T_cell_receptor_signaling_pathway
hsa04660	RASGRP1	T_cell_receptor_signaling_pathway
hsa04660	RELA	T_cell_receptor_signaling_pathway
hsa04660	RHOA	T_cell_receptor_signaling_pathway
hsa04660	SOS1	T_cell_receptor_signaling_pathway
hsa04660	SOS2	T_cell_receptor_signaling_pathway
hsa04660	TEC	T_cell_receptor_signaling_pathway
hsa04660	TNF	T_cell_receptor_signaling_pathway
hsa04660	VAV1	T_cell_receptor_signaling_pathway
hsa04660	VAV2	T_cell_receptor_signaling_pathway
hsa04660	VAV3	T_cell_receptor_signaling_pathway
hsa04660	ZAP70	T_cell_receptor_signaling_pathway
hsa04662	AKT1	B_cell_receptor_signaling_pathway
hsa04662	AKT2	B_cell_receptor_signaling_pathway
hsa04662	AKT3	B_cell_receptor_signaling_pathway
hsa04662	BCL10	B_cell_receptor_signaling_pathway
hsa04662	BLNK	B_cell_receptor_signaling_pathway
hsa04662	CARD11	B_cell_receptor_signaling_pathway
hsa04662	CD19	B_cell_receptor_signaling_pathway
hsa04662	CD22	B_cell_receptor_signaling_pathway
hsa04662	CD72	B_cell_receptor_signaling_pathway
hsa04662	CD79A	B_cell_receptor_signaling_pathway
hsa04662	CD79B	B_cell_receptor_signaling_pathway
hsa04662	CD81	B_cell_receptor_signaling_pathway
hsa04662	CHUK	B_cell_receptor_signaling_pathway
hsa04662	CR2	B_cell_receptor_signaling_pathway
hsa04662	DAPP1	B_cell_receptor_signaling_pathway
hsa04662	FCGR2B	B_cell_receptor_signaling_pathway
hsa04662	FOS	B_cell_receptor_signaling_pathway
hsa04662	GRB2	B_cell_receptor_signaling_pathway
hsa04662	GSK3B	B_cell_receptor_signaling_pathway
hsa04662	HRAS	B_cell_receptor_signaling_pathway
hsa04662	IFITM1	B_cell_receptor_signaling_pathway
hsa04662	IKBKB	B_cell_receptor_signaling_pathway
hsa04662	INPP5D	B_cell_receptor_signaling_pathway
hsa04662	INPPL1	B_cell_receptor_signaling_pathway
hsa04662	JUN	B_cell_receptor_signaling_pathway
hsa04662	KRAS	B_cell_receptor_signaling_pathway
hsa04662	LILRA1	B_cell_receptor_signaling_pathway
hsa04662	LILRA2	B_cell_receptor_signaling_pathway
hsa04662	LILRA4	B_cell_receptor_signaling_pathway
hsa04662	LILRA5	B_cell_receptor_signaling_pathway
hsa04662	LILRA6	B_cell_receptor_signaling_pathway
hsa04662	LILRB1	B_cell_receptor_signaling_pathway
hsa04662	LILRB2	B_cell_receptor_signaling_pathway
hsa04662	LILRB3	B_cell_receptor_signaling_pathway
hsa04662	LILRB4	B_cell_receptor_signaling_pathway
hsa04662	LILRB5	B_cell_receptor_signaling_pathway
hsa04662	LYN	B_cell_receptor_signaling_pathway
hsa04662	MALT1	B_cell_receptor_signaling_pathway
hsa04662	MAP2K1	B_cell_receptor_signaling_pathway
hsa04662	MAP2K2	B_cell_receptor_signaling_pathway
hsa04662	MAPK1	B_cell_receptor_signaling_pathway
hsa04662	MAPK3	B_cell_receptor_signaling_pathway
hsa04662	NFATC1	B_cell_receptor_signaling_pathway
hsa04662	NFATC2	B_cell_receptor_signaling_pathway
hsa04662	NFATC3	B_cell_receptor_signaling_pathway
hsa04662	NFKB1	B_cell_receptor_signaling_pathway
hsa04662	NFKBIA	B_cell_receptor_signaling_pathway
hsa04662	NFKBIB	B_cell_receptor_signaling_pathway
hsa04662	NFKBIE	B_cell_receptor_signaling_pathway
hsa04662	NRAS	B_cell_receptor_signaling_pathway
hsa04662	PIK3AP1	B_cell_receptor_signaling_pathway
hsa04662	PIK3CA	B_cell_receptor_signaling_pathway
hsa04662	PIK3CB	B_cell_receptor_signaling_pathway
hsa04662	PIK3CD	B_cell_receptor_signaling_pathway
hsa04662	PIK3R1	B_cell_receptor_signaling_pathway
hsa04662	PIK3R3	B_cell_receptor_signaling_pathway
hsa04662	PLCG2	B_cell_receptor_signaling_pathway
hsa04662	PPP3CA	B_cell_receptor_signaling_pathway
hsa04662	PPP3CB	B_cell_receptor_signaling_pathway
hsa04662	PPP3CC	B_cell_receptor_signaling_pathway
hsa04662	PPP3R1	B_cell_receptor_signaling_pathway
hsa04662	PPP3R2	B_cell_receptor_signaling_pathway
hsa04662	PRKCB	B_cell_receptor_signaling_pathway
hsa04662	PTPN6	B_cell_receptor_signaling_pathway
hsa04662	RAC1	B_cell_receptor_signaling_pathway
hsa04662	RAC2	B_cell_receptor_signaling_pathway
hsa04662	RAC3	B_cell_receptor_signaling_pathway
hsa04662	RAF1	B_cell_receptor_signaling_pathway
hsa04662	RASGRP3	B_cell_receptor_signaling_pathway
hsa04662	RELA	B_cell_receptor_signaling_pathway
hsa04662	SOS1	B_cell_receptor_signaling_pathway
hsa04662	SOS2	B_cell_receptor_signaling_pathway
hsa04662	SYK	B_cell_receptor_signaling_pathway
hsa04662	VAV1	B_cell_receptor_signaling_pathway
hsa04662	VAV2	B_cell_receptor_signaling_pathway
hsa04662	VAV3	B_cell_receptor_signaling_pathway
hsa04664	AKT1	Fc_epsilon_RI_signaling_pathway
hsa04664	AKT2	Fc_epsilon_RI_signaling_pathway
hsa04664	AKT3	Fc_epsilon_RI_signaling_pathway
hsa04664	ALOX5	Fc_epsilon_RI_signaling_pathway
hsa04664	ALOX5AP	Fc_epsilon_RI_signaling_pathway
hsa04664	CSF2	Fc_epsilon_RI_signaling_pathway
hsa04664	FCER1A	Fc_epsilon_RI_signaling_pathway
hsa04664	FCER1G	Fc_epsilon_RI_signaling_pathway
hsa04664	FYN	Fc_epsilon_RI_signaling_pathway
hsa04664	GAB2	Fc_epsilon_RI_signaling_pathway
hsa04664	GRB2	Fc_epsilon_RI_signaling_pathway
hsa04664	HRAS	Fc_epsilon_RI_signaling_pathway
hsa04664	IL13	Fc_epsilon_RI_signaling_pathway
hsa04664	IL3	Fc_epsilon_RI_signaling_pathway
hsa04664	IL4	Fc_epsilon_RI_signaling_pathway
hsa04664	IL5	Fc_epsilon_RI_signaling_pathway
hsa04664	INPP5D	Fc_epsilon_RI_signaling_pathway
hsa04664	KRAS	Fc_epsilon_RI_signaling_pathway
hsa04664	LAT	Fc_epsilon_RI_signaling_pathway
hsa04664	LCP2	Fc_epsilon_RI_signaling_pathway
hsa04664	LYN	Fc_epsilon_RI_signaling_pathway
hsa04664	MAP2K1	Fc_epsilon_RI_signaling_pathway
hsa04664	MAP2K2	Fc_epsilon_RI_signaling_pathway
hsa04664	MAP2K3	Fc_epsilon_RI_signaling_pathway
hsa04664	MAP2K4	Fc_epsilon_RI_signaling_pathway
hsa04664	MAP2K6	Fc_epsilon_RI_signaling_pathway
hsa04664	MAP2K7	Fc_epsilon_RI_signaling_pathway
hsa04664	MAPK1	Fc_epsilon_RI_signaling_pathway
hsa04664	MAPK10	Fc_epsilon_RI_signaling_pathway
hsa04664	MAPK11	Fc_epsilon_RI_signaling_pathway
